Disaster_Number,IH_Program_Declared,IA_Program_Declared,PA_Program_Declared,HM_Program_Declared,State_Name,Declaration_Date,Disaster_Type,Incident_Type,Title,Incident_Begin_Date,Incident_End_Date,Disaster_Close_Out_Date,Place_Code,County,Declaration_Request_Number
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99175,Morgan ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99179,Nelson ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99181,Nicholas ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99183,Ohio ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99187,Owen ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99197,Powell ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99199,Pulaski ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99201,Robertson ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99203,Rockcastle ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99205,Rowan ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99207,Russell ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99213,Simpson ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99217,Taylor ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99221,Trigg ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99225,Union ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99227,Warren ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99229,Washington ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99231,Wayne ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99237,Wolfe ,10054
1912,Yes,No,Yes,Yes,KY,5/11/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES",5/1/2010,6/1/2010,,99239,Woodford ,10054
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99005,Benton ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99013,Campbell ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99015,Cannon ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99017,Carroll ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99021,Cheatham ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99023,Chester ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99027,Clay ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99033,Crockett ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99037,Davidson ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99039,Decatur ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99041,DeKalb ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99043,Dickson ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99045,Dyer ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99047,Fayette ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99053,Gibson ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99055,Giles ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99069,Hardeman ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99071,Hardin ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99075,Haywood ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99077,Henderson ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99079,Henry ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99081,Hickman ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99083,Houston ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99085,Humphreys ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99087,Jackson ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99097,Lauderdale ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99099,Lawrence ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99101,Lewis ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99109,McNairy ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99111,Macon ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99113,Madison ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99117,Marshall ,10053
1909,Yes,No,Yes,Yes,TN,5/4/2010,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4/30/2010,5/18/2010,,99119,Maury ,10053
